user_id,lat,lon,weather_id,weather_main,weather_description,weather_icon,base,temperature,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind,wind_deg,wind_gust,rain,clouds,dt,sys,timezone,id,name,cod
10,67.3,121.4,802,Clouds,scattered clouds,03d,stations,280.76,280.08,280.76,280.76,1014,74,1014.0,982.0,10000,1.49,199,1.53,,{'all': 38},1716573032,1716648211,32400,2012530,Zhigansk,200
2,67.8,121.9,802,Clouds,scattered clouds,03d,stations,281.28,280.34,281.28,281.28,1013,82,1013.0,991.0,10000,1.81,196,1.74,,{'all': 49},1716573032,1716649423,32400,2012530,Zhigansk,200
4,68.3,122.4,801,Clouds,few clouds,02n,stations,281.18,279.9,281.18,281.18,1013,88,1013.0,1001.0,10000,2.17,153,2.34,,{'all': 23},1716573033,0,32400,0,,200
8,68.8,122.9,802,Clouds,scattered clouds,03n,stations,281.8,280.23,281.8,281.8,1013,85,1013.0,989.0,10000,2.7,153,6.73,,{'all': 42},1716573034,0,32400,0,,200
3,68.6,122.7,802,Clouds,scattered clouds,03n,stations,282.5,281.06,282.5,282.5,1013,83,1013.0,1000.0,10000,2.71,153,3.96,,{'all': 30},1716573035,0,32400,0,,200
9,68.4,122.5,801,Clouds,few clouds,02n,stations,282.2,280.83,282.2,282.2,1013,84,1013.0,1001.0,10000,2.53,154,2.58,,{'all': 23},1716573036,0,32400,0,,200
5,68.2,122.3,802,Clouds,scattered clouds,03d,stations,281.27,280.21,281.27,281.27,1013,88,1013.0,1006.0,10000,1.94,157,1.98,,{'all': 29},1716573036,1716651862,32400,0,,200
3,68.0,122.1,803,Clouds,broken clouds,04d,stations,282.56,281.64,282.56,282.56,1013,79,1013.0,995.0,10000,2.02,178,1.96,,{'all': 55},1716573037,1716650167,32400,2012530,Zhigansk,200
7,67.6,121.7,802,Clouds,scattered clouds,03d,stations,279.17,278.14,279.17,279.17,1013,85,1013.0,983.0,10000,1.6,208,1.51,,{'all': 42},1716573038,1716648868,32400,2012530,Zhigansk,200
2,67.4,121.5,802,Clouds,scattered clouds,03d,stations,279.54,278.61,279.54,279.54,1014,82,1014.0,987.0,10000,1.56,204,1.56,,{'all': 36},1716573039,1716648413,32400,2012530,Zhigansk,200
3,67.2,121.3,802,Clouds,scattered clouds,03d,stations,282.72,282.32,282.72,282.72,1013,66,1013.0,990.0,10000,1.49,197,1.54,,{'all': 39},1716573040,1716648022,32400,2012530,Zhigansk,200
5,67.0,121.1,802,Clouds,scattered clouds,03d,stations,285.32,283.98,285.32,285.32,1013,53,1013.0,986.0,10000,1.48,191,1.52,,{'all': 35},1716573041,1716647678,32400,2012530,Zhigansk,200
2,66.6,120.7,801,Clouds,few clouds,02d,stations,286.27,284.97,286.27,286.27,1013,51,1013.0,986.0,10000,2.25,173,2.26,,{'all': 12},1716573042,1716647086,32400,2012530,Zhigansk,200
10,66.4,120.5,801,Clouds,few clouds,02d,stations,286.58,285.44,286.58,286.58,1013,56,1013.0,992.0,10000,2.61,177,2.58,,{'all': 17},1716573043,1716646828,32400,2012530,Zhigansk,200
7,66.2,120.3,801,Clouds,few clouds,02d,stations,285.89,284.86,285.89,285.89,1013,63,1013.0,991.0,10000,2.44,186,2.39,,{'all': 14},1716573044,1716646588,32400,0,,200
7,66.0,120.1,801,Clouds,few clouds,02d,stations,285.63,284.58,285.63,285.63,1013,63,1013.0,992.0,10000,2.24,195,2.24,,{'all': 14},1716573045,1716646366,32400,0,,200
7,65.6,119.7,801,Clouds,few clouds,02d,stations,285.33,284.22,285.33,285.33,1014,62,1014.0,993.0,10000,1.69,182,1.75,,{'all': 18},1716573046,1716645962,32400,0,,200
9,65.4,119.5,801,Clouds,few clouds,02n,stations,285.27,284.16,285.27,285.27,1014,62,1014.0,992.0,10000,1.49,184,1.5,,{'all': 21},1716573046,1716645778,32400,0,,200
8,65.2,119.3,801,Clouds,few clouds,02n,stations,285.59,284.48,285.59,285.59,1014,61,1014.0,994.0,10000,1.58,187,1.61,,{'all': 22},1716573047,1716645605,32400,2028051,Akana,200
8,65.0,119.1,801,Clouds,few clouds,02n,stations,285.99,284.84,285.99,285.99,1014,58,1014.0,995.0,10000,1.82,178,1.8,,{'all': 19},1716573048,1716645440,32400,2028051,Akana,200
4,64.6,118.7,801,Clouds,few clouds,02n,stations,285.54,284.53,285.54,285.54,1014,65,1014.0,990.0,10000,1.8,176,1.76,,{'all': 11},1716573048,1716645136,32400,2028051,Akana,200
5,64.4,118.5,800,Clear,clear sky,01n,stations,285.63,284.66,285.63,285.63,1014,66,1014.0,991.0,10000,1.85,181,1.82,,{'all': 10},1716573050,1716644994,32400,2028051,Akana,200
10,64.2,118.3,801,Clouds,few clouds,02n,stations,285.34,284.36,285.34,285.34,1014,67,1014.0,990.0,10000,1.58,184,1.57,,{'all': 11},1716573052,1716644860,32400,2028051,Akana,200
4,64.0,118.1,801,Clouds,few clouds,02n,stations,285.44,284.5,285.44,285.44,1014,68,1014.0,998.0,10000,1.39,188,1.36,,{'all': 11},1716573053,1716644731,32400,2028051,Akana,200
10,63.6,117.7,800,Clear,clear sky,01n,stations,284.97,283.88,284.97,284.97,1014,64,1014.0,988.0,10000,1.46,196,1.47,,{'all': 6},1716573053,1716644490,32400,2018735,Nyurba,200
5,63.4,117.5,800,Clear,clear sky,01n,stations,285.28,284.19,285.28,285.28,1014,63,1014.0,994.0,10000,1.56,195,1.54,,{'all': 6},1716573054,1716644378,32400,2018735,Nyurba,200
6,63.2,117.3,800,Clear,clear sky,01n,stations,285.28,284.19,285.28,285.28,1014,63,1014.0,994.0,10000,1.38,188,1.4,,{'all': 7},1716573055,1716644269,32400,2018735,Nyurba,200
4,63.0,117.1,800,Clear,clear sky,01n,stations,284.85,283.75,284.85,284.85,1014,64,1014.0,996.0,10000,0.84,182,0.92,,{'all': 5},1716573057,1716644166,32400,2018735,Nyurba,200
1,62.6,116.7,801,Clouds,few clouds,02n,stations,285.13,284.08,285.13,285.13,1014,65,1014.0,984.0,10000,1.84,180,1.87,,{'all': 18},1716573058,1716643970,32400,2015913,Suntar,200
7,62.4,116.5,802,Clouds,scattered clouds,03n,stations,285.3,284.24,285.3,285.3,1014,64,1014.0,987.0,10000,1.95,178,1.98,,{'all': 34},1716573060,1716643879,32400,2015913,Suntar,200
3,62.2,116.3,802,Clouds,scattered clouds,03n,stations,284.89,283.82,284.89,284.89,1014,65,1014.0,991.0,10000,1.81,199,2.09,,{'all': 36},1716573060,1716643790,32400,2015913,Suntar,200
8,62.0,116.1,800,Clear,clear sky,01n,stations,285.12,283.99,285.12,285.12,1015,62,1015.0,994.0,10000,2.37,213,3.18,,{'all': 8},1716573061,1716643705,32400,2015913,Suntar,200
1,61.6,115.7,802,Clouds,scattered clouds,03n,stations,284.51,283.06,284.51,284.51,1015,52,1015.0,976.0,10000,2.17,202,2.32,,{'all': 49},1716573062,1716643544,32400,2020838,Lensk,200
2,61.4,115.5,802,Clouds,scattered clouds,03n,stations,284.21,282.73,284.21,284.21,1015,52,1015.0,973.0,10000,1.95,210,1.92,,{'all': 50},1716573063,1716643468,32400,2020838,Lensk,200
1,61.2,115.3,801,Clouds,few clouds,02n,stations,284.54,283.09,284.54,284.54,1015,52,1015.0,982.0,10000,2.1,211,2.13,,{'all': 18},1716573063,1716643395,32400,2020838,Lensk,200
3,61.0,115.1,801,Clouds,few clouds,02n,stations,284.19,282.73,284.19,284.19,1015,53,1015.0,986.0,10000,1.42,193,1.42,,{'all': 11},1716573064,1716643324,32400,2020838,Lensk,200
5,60.6,114.7,800,Clear,clear sky,01n,stations,282.98,282.71,282.98,282.98,1016,56,1016.0,971.0,10000,1.4,162,1.34,,{'all': 0},1716573065,1716643190,32400,2020838,Lensk,200
9,60.4,114.5,800,Clear,clear sky,01n,stations,282.81,282.81,282.81,282.81,1016,59,1016.0,974.0,10000,1.24,147,1.18,,{'all': 0},1716573066,1716643127,32400,2020838,Lensk,200
6,60.2,114.3,800,Clear,clear sky,01n,stations,282.75,282.75,282.75,282.75,1016,61,1016.0,973.0,10000,1.22,146,1.13,,{'all': 0},1716573067,1716643066,32400,2020838,Lensk,200
2,60.0,114.1,800,Clear,clear sky,01n,stations,282.75,282.47,282.75,282.75,1016,63,1016.0,968.0,10000,1.38,145,1.28,,{'all': 0},1716573068,1716643007,32400,2018069,Peleduy,200
2,59.6,113.7,800,Clear,clear sky,01n,stations,282.29,281.37,282.29,282.29,1016,67,1016.0,959.0,10000,1.96,148,1.73,,{'all': 1},1716573069,1716642896,28800,2018069,Peleduy,200
5,59.4,113.5,800,Clear,clear sky,01n,stations,280.74,279.43,280.74,280.74,1017,71,1017.0,941.0,10000,2.12,139,1.76,,{'all': 1},1716573069,1716642843,28800,2018069,Peleduy,200
3,59.2,113.3,800,Clear,clear sky,01n,stations,279.54,278.03,279.54,279.54,1016,69,1016.0,914.0,10000,2.11,125,1.77,,{'all': 1},1716573070,1716642792,32400,2025230,Chuya,200
5,59.0,113.1,800,Clear,clear sky,01n,stations,278.62,277.09,278.62,278.62,1017,75,1017.0,918.0,10000,1.98,103,1.62,,{'all': 2},1716573071,1716642742,28800,2025230,Chuya,200
3,58.6,112.7,800,Clear,clear sky,01n,stations,283.18,281.83,283.18,283.18,1016,61,1016.0,937.0,10000,2.03,180,1.97,,{'all': 2},1716573072,1716642649,28800,2020313,Mama,200
2,58.4,112.5,800,Clear,clear sky,01n,stations,283.1,282.33,283.1,283.1,1017,62,1017.0,936.0,10000,1.94,201,1.84,,{'all': 1},1716573073,1716642605,28800,2020313,Mama,200
10,58.2,112.3,800,Clear,clear sky,01n,stations,284.76,283.67,284.76,284.76,1017,65,1017.0,965.0,10000,1.64,215,1.6,,{'all': 1},1716573074,1716642562,28800,2020313,Mama,200
10,58.0,112.1,800,Clear,clear sky,01n,stations,282.72,282.72,282.72,282.72,1017,66,1017.0,956.0,10000,1.26,222,1.36,,{'all': 2},1716573074,1716642521,28800,2020313,Mama,200
7,57.6,111.7,500,Rain,light rain,10n,stations,279.53,279.53,279.53,279.53,1017,74,1017.0,915.0,10000,0.68,236,0.81,{'1h': 0.17},{'all': 45},1716573076,1716642443,28800,2020313,Mama,200
7,57.4,111.5,500,Rain,light rain,10n,stations,280.17,280.17,280.17,280.17,1018,80,1018.0,926.0,10000,0.95,246,1.06,{'1h': 0.12},{'all': 57},1716573077,1716642406,28800,2020313,Mama,200
6,57.2,111.3,500,Rain,light rain,10n,stations,277.67,276.69,277.67,277.67,1018,82,1018.0,875.0,10000,1.4,230,1.42,{'1h': 0.25},{'all': 49},1716573080,1716642371,28800,2018813,Novyy Uoyan,200
8,57.0,111.1,500,Rain,light rain,10n,stations,281.57,280.31,281.57,281.57,1017,76,1017.0,914.0,10000,2.23,200,2.16,{'1h': 0.19},{'all': 96},1716573081,1716642336,28800,2018813,Novyy Uoyan,200
5,56.6,110.7,500,Rain,light rain,10n,stations,279.01,279.01,279.01,279.01,1017,68,1017.0,873.0,10000,1.26,118,1.25,{'1h': 0.16},{'all': 83},1716573081,1716642272,28800,2018813,Novyy Uoyan,200
8,56.4,110.5,802,Clouds,scattered clouds,03n,stations,275.92,275.92,275.92,275.92,1017,58,1017.0,836.0,10000,1.04,94,1.34,,{'all': 47},1716573083,1716642241,28800,2022129,Kichera,200
6,56.2,110.3,800,Clear,clear sky,01n,stations,279.17,279.17,279.17,279.17,1017,57,1017.0,904.0,10000,1.28,36,1.35,,{'all': 9},1716573085,1716642212,28800,2022129,Kichera,200
4,56.0,110.1,800,Clear,clear sky,01n,stations,280.92,279.94,280.92,280.92,1017,40,1017.0,953.0,10000,1.79,12,1.72,,{'all': 1},1716573087,1716642184,28800,2022129,Kichera,200
6,55.6,109.7,801,Clouds,few clouds,02n,stations,281.51,280.74,281.51,281.51,1018,61,1018.0,963.0,10000,1.68,117,2.23,,{'all': 21},1716573087,1716642130,28800,2019199,Nizhneangarsk,200
1,55.4,109.5,802,Clouds,scattered clouds,03n,stations,281.51,280.74,281.51,281.51,1018,69,1018.0,963.0,10000,1.68,6,1.82,,{'all': 34},1716573088,1716642105,28800,2016910,Severobaykal'sk,200
4,55.2,109.3,801,Clouds,few clouds,02n,stations,277.12,274.54,277.12,277.12,1018,59,1018.0,963.0,10000,2.85,340,2.83,,{'all': 21},1716573090,1716642081,28800,2016910,Severobaykal'sk,200
10,55.0,109.1,801,Clouds,few clouds,02n,stations,280.56,278.43,280.56,280.56,1017,51,1017.0,963.0,10000,3.19,333,3.08,,{'all': 15},1716573090,1716642058,28800,2016910,Severobaykal'sk,200
7,54.6,108.7,802,Clouds,scattered clouds,03n,stations,279.34,278.16,279.34,279.34,1017,39,1017.0,908.0,10000,1.75,332,1.82,,{'all': 50},1716573091,1716642015,28800,2024200,Galgatay,200
9,54.4,108.5,803,Clouds,broken clouds,04n,stations,281.49,280.93,281.49,281.49,1017,39,1017.0,940.0,10000,1.48,296,1.72,,{'all': 59},1716573092,1716641995,28800,2013986,Ust'-Barguzin,200
9,54.2,108.3,802,Clouds,scattered clouds,03n,stations,273.03,273.03,273.03,273.03,1017,38,1017.0,804.0,10000,0.73,275,1.06,,{'all': 49},1716573094,1716641976,28800,2013986,Ust'-Barguzin,200
7,54.0,108.1,803,Clouds,broken clouds,04n,stations,277.56,277.56,277.56,277.56,1017,32,1017.0,862.0,10000,0.8,332,0.97,,{'all': 80},1716573095,1716641957,28800,2021532,Krestovo,200
7,53.6,107.7,803,Clouds,broken clouds,04n,stations,280.71,280.71,280.71,280.71,1018,49,1018.0,964.0,10000,1.2,308,1.45,,{'all': 70},1716573097,1716641923,28800,2022143,Khuzhir,200
10,25.6415,81.7681,800,Clear,clear sky,01n,stations,310.19,309.41,310.19,310.19,997,24,997.0,986.0,10000,2.77,110,4.61,,{'all': 9},1716573099,1716556559,19800,1263306,Mau Aimma,200
6,26.7415,82.7681,801,Clouds,few clouds,02n,stations,309.91,309.25,309.91,309.91,997,25,997.0,988.0,10000,1.95,74,2.1,,{'all': 18},1716573100,1716556449,19800,1276736,Basti,200
2,27.7415,83.7681,803,Clouds,broken clouds,04n,stations,301.58,301.13,301.58,301.58,1001,39,1001.0,920.0,10000,2.04,3,1.81,,{'all': 71},1716573103,1716556329,20700,1282991,Nawalparāsī,200
7,28.7415,84.7681,804,Clouds,overcast clouds,04n,stations,280.92,279.3,280.92,280.92,1017,86,1017.0,635.0,10000,2.54,160,2.41,,{'all': 88},1716573104,1716642646,28800,1283379,Gorkhā,200
1,29.7415,85.7681,803,Clouds,broken clouds,04n,stations,277.85,274.31,277.85,277.85,1010,57,1010.0,544.0,10000,4.6,222,7.11,,{'all': 73},1716573105,1716642533,28800,1281564,Chagla,200
10,30.7415,86.7681,802,Clouds,scattered clouds,03n,stations,280.16,279.22,280.16,280.16,1004,44,1004.0,544.0,10000,1.65,171,1.6,,{'all': 50},1716573106,1716642423,28800,8048232,Bongra,200
8,31.7415,87.7681,803,Clouds,broken clouds,04n,stations,278.16,276.66,278.16,278.16,1006,48,1006.0,548.0,10000,1.88,143,2.12,,{'all': 77},1716573107,1716642315,28800,8048232,Bongra,200
4,32.7415,88.7681,804,Clouds,overcast clouds,04n,stations,278.15,275.81,278.15,278.15,1009,54,1009.0,564.0,10000,2.79,71,3.1,,{'all': 100},1716573108,1716642211,28800,1279685,Tibet Autonomous Region,200
9,33.7415,89.7681,804,Clouds,overcast clouds,04n,stations,279.82,276.81,279.82,279.82,1007,35,1007.0,566.0,10000,4.5,174,5.41,,{'all': 100},1716573108,1716642111,28800,0,,200
2,34.7415,90.7681,804,Clouds,overcast clouds,04n,stations,278.33,273.33,278.33,278.33,1011,27,1011.0,572.0,10000,8.75,91,11.83,,{'all': 100},1716573109,1716642014,28800,0,,200
2,35.7415,91.7681,804,Clouds,overcast clouds,04n,stations,276.54,272.99,276.54,276.54,1015,34,1015.0,576.0,10000,4.07,85,5.72,,{'all': 100},1716573110,1716641922,28800,1281285,Duokake,200
1,36.7415,92.7681,804,Clouds,overcast clouds,04n,stations,285.9,283.86,285.9,285.9,1011,24,1011.0,697.0,10000,2.19,297,2.44,,{'all': 91},1716573112,1716641834,28800,1281285,Duokake,200
6,37.7415,93.7681,804,Clouds,overcast clouds,04n,stations,287.59,285.64,287.59,287.59,1007,21,1007.0,738.0,10000,5.27,8,9.72,,{'all': 97},1716573112,1716641750,28800,1281556,Chalengkou,200
9,38.7415,94.7681,800,Clear,clear sky,01n,stations,284.18,282.07,284.18,284.18,1011,28,1011.0,704.0,10000,0.1,193,1.31,,{'all': 0},1716573113,1716641672,28800,1281556,Chalengkou,200
6,39.7415,95.7681,800,Clear,clear sky,01n,stations,286.63,284.74,286.63,286.63,1010,27,1010.0,732.0,10000,2.73,218,2.52,,{'all': 0},1716573113,1716641598,28800,1529492,Guazhou,200
2,40.7415,96.7681,802,Clouds,scattered clouds,03n,stations,292.62,291.38,292.62,292.62,1006,29,1006.0,843.0,10000,8.01,34,11.64,,{'all': 37},1716573115,1716641531,28800,1529061,Xiaxihao,200
6,41.7415,97.7681,803,Clouds,broken clouds,04n,stations,291.13,289.79,291.13,291.13,1008,31,1008.0,840.0,10000,5.84,320,10.89,,{'all': 80},1716573116,1716641470,28800,0,,200
1,42.7415,98.7681,803,Clouds,broken clouds,04n,stations,292.91,291.44,292.91,292.91,1007,19,1007.0,845.0,10000,8.13,318,13.8,,{'all': 73},1716573117,1716641415,28800,0,,200
8,43.7415,99.7681,804,Clouds,overcast clouds,04n,stations,293.87,293.17,293.87,293.87,1005,45,1005.0,914.0,10000,10.27,55,12.27,,{'all': 98},1716573118,1716641368,28800,1516023,Dzalaa,200
3,44.7415,100.7681,803,Clouds,broken clouds,04n,stations,287.35,286.34,287.35,287.35,1009,58,1009.0,816.0,10000,1.33,255,2.65,,{'all': 69},1716573119,1716641328,28800,2030851,Hatansuudal,200
10,44.4415,100.4681,803,Clouds,broken clouds,04n,stations,287.04,285.97,287.04,287.04,1009,57,1009.0,830.0,10000,7.45,129,9.3,,{'all': 72},1716573120,1716641339,28800,2030851,Hatansuudal,200
10,45.4415,101.4681,804,Clouds,overcast clouds,04n,stations,284.09,283.02,284.09,284.09,1012,68,1012.0,830.0,10000,10.73,77,12.21,,{'all': 93},1716573121,1716641306,28800,2030526,Bayan Uula Sumu,200
2,46.4415,102.4681,804,Clouds,overcast clouds,04n,stations,278.43,276.05,278.43,278.43,1015,86,1015.0,782.0,10000,2.92,354,5.02,,{'all': 100},1716573123,1716641281,28800,2032457,Bayan-Ulaan,200
8,47.4415,103.4681,804,Clouds,overcast clouds,04n,stations,283.86,282.87,283.86,283.86,1015,72,1015.0,873.0,10000,1.98,313,2.05,,{'all': 95},1716573125,1716641267,28800,2032789,Avdzaga,200
10,48.4415,104.4681,803,Clouds,broken clouds,04n,stations,284.31,282.94,284.31,284.31,1015,56,1015.0,899.0,10000,1.25,334,1.36,,{'all': 80},1716573126,1716641263,28800,2032602,Bat-Öldziyt,200
10,49.4415,105.4681,801,Clouds,few clouds,02n,stations,283.27,281.41,283.27,283.27,1015,41,1015.0,893.0,10000,2.59,345,2.59,,{'all': 16},1716573128,1716641271,28800,2032663,Hushaat,200
2,50.4415,106.4681,802,Clouds,scattered clouds,03n,stations,282.0,281.17,282.0,282.0,1016,52,1016.0,913.0,10000,1.81,25,1.91,,{'all': 30},1716573130,1716641292,28800,2021066,Kyakhta,200
10,51.4415,107.4681,801,Clouds,few clouds,02n,stations,276.92,276.92,276.92,276.92,1017,50,1017.0,918.0,10000,1.27,35,1.25,,{'all': 12},1716573132,1716641327,28800,2015545,Tarbagatay,200
7,52.4415,108.4681,803,Clouds,broken clouds,04n,stations,278.85,278.85,278.85,278.85,1018,42,1018.0,879.0,10000,0.76,350,0.73,,{'all': 71},1716573134,1716641378,28800,2022122,Kika,200
3,53.4415,109.4681,804,Clouds,overcast clouds,04n,stations,279.13,279.13,279.13,279.13,1018,47,1018.0,918.0,10000,0.89,211,1.23,,{'all': 88},1716573136,1716641447,28800,2028120,Adamovo,200
7,54.4415,110.4681,803,Clouds,broken clouds,04n,stations,285.26,283.52,285.26,285.26,1017,38,1017.0,958.0,10000,1.97,356,1.87,,{'all': 65},1716573138,1716641536,28800,2019895,Mogoyto,200
10,55.4415,111.4681,801,Clouds,few clouds,02n,stations,276.27,276.27,276.27,276.27,1017,54,1017.0,833.0,10000,0.48,80,0.81,,{'all': 12},1716573140,1716641648,28800,2017336,Rykhlovskogo,200
6,56.4415,112.4681,803,Clouds,broken clouds,04n,stations,282.07,281.38,282.07,282.07,1017,53,1017.0,917.0,10000,1.68,42,1.74,,{'all': 72},1716573141,1716641785,28800,2018813,Novyy Uoyan,200
6,57.4415,113.4681,800,Clear,clear sky,01n,stations,281.03,280.13,281.03,281.03,1017,54,1017.0,917.0,10000,1.73,215,1.67,,{'all': 9},1716573143,1716641951,28800,2015399,Tel'mama,200
5,58.4415,114.4681,804,Clouds,overcast clouds,04n,stations,280.33,279.64,280.33,280.33,1017,63,1017.0,915.0,10000,1.45,136,1.46,,{'all': 88},1716573145,1716642151,28800,2027196,Balakhninskiy,200
3,59.4415,115.4681,800,Clear,clear sky,01n,stations,279.69,278.36,279.69,279.69,1017,62,1017.0,900.0,10000,1.95,167,1.85,,{'all': 4},1716573147,1716642390,28800,2021504,Kropotkin,200
3,60.4415,116.4681,802,Clouds,scattered clouds,03n,stations,284.77,283.42,284.77,284.77,1017,55,1017.0,993.0,10000,1.48,217,1.38,,{'all': 26},1716573148,1716642677,32400,2020838,Lensk,200
10,61.4415,117.4681,802,Clouds,scattered clouds,03n,stations,284.51,283.5,284.51,284.51,1016,69,1016.0,982.0,10000,2.21,198,3.39,,{'all': 27},1716573149,1716643020,32400,2015913,Suntar,200
8,62.4415,118.4681,801,Clouds,few clouds,02n,stations,285.08,284.05,285.08,285.08,1016,66,1016.0,991.0,10000,2.02,184,2.31,,{'all': 20},1716573150,1716643434,32400,2015913,Suntar,200
3,63.4415,119.4681,800,Clear,clear sky,01n,stations,285.08,284.05,285.08,285.08,1015,66,1015.0,990.0,10000,1.6,208,1.56,,{'all': 10},1716573151,1716643937,32400,2013639,Verkhnevilyuysk,200
8,64.4415,120.4681,802,Clouds,scattered clouds,03n,stations,285.85,284.9,285.85,285.85,1015,66,1015.0,997.0,10000,1.73,229,1.73,,{'all': 44},1716573152,1716644560,32400,2028051,Akana,200
6,65.4415,121.4681,802,Clouds,scattered clouds,03d,stations,285.55,284.54,285.55,285.55,1015,65,1015.0,995.0,10000,2.07,228,2.02,,{'all': 25},1716573153,1716645352,32400,0,,200
4,66.4415,122.4681,802,Clouds,scattered clouds,03d,stations,287.41,286.28,287.41,287.41,1014,53,1014.0,998.0,10000,1.17,194,1.76,,{'all': 29},1716573154,1716646416,32400,2012530,Zhigansk,200
6,67.4415,123.4681,803,Clouds,broken clouds,04d,stations,283.19,282.21,283.19,283.19,1014,75,1014.0,1005.0,10000,3.39,161,3.45,,{'all': 62},1716573154,1716648037,32400,2012530,Zhigansk,200
2,68.4415,124.4681,803,Clouds,broken clouds,04n,stations,281.85,279.93,281.85,281.85,1014,78,1014.0,999.0,10000,3.29,152,3.24,,{'all': 62},1716573156,0,32400,0,,200
10,69.4415,125.4681,802,Clouds,scattered clouds,03n,stations,281.76,278.94,281.76,281.76,1014,78,1014.0,1009.0,10000,5.15,161,8.49,,{'all': 49},1716573158,0,32400,0,,200
4,70.4415,126.4681,500,Rain,light rain,10n,stations,280.54,279.15,280.54,280.54,1014,86,1014.0,990.0,10000,2.17,138,2.04,{'1h': 0.7},{'all': 79},1716573159,0,32400,0,,200
7,71.4415,127.4681,500,Rain,light rain,10n,stations,276.09,272.82,276.09,276.09,1014,100,1014.0,980.0,84,3.49,187,5.42,{'1h': 0.17},{'all': 100},1716573161,0,32400,2015306,Tiksi,200
2,72.4415,128.4681,804,Clouds,overcast clouds,04n,stations,274.26,271.54,274.26,274.26,1013,100,1013.0,1010.0,58,2.4,187,3.4,,{'all': 100},1716573163,0,32400,2015306,Tiksi,200
6,73.4415,129.4681,804,Clouds,overcast clouds,04n,stations,274.23,270.46,274.23,274.23,1013,99,1013.0,1013.0,70,3.62,186,6.89,,{'all': 100},1716573165,0,32400,0,,200
6,74.4415,130.4681,804,Clouds,overcast clouds,04n,stations,273.87,270.01,273.87,273.87,1012,99,1012.0,1012.0,540,3.63,182,6.41,,{'all': 100},1716573168,0,32400,0,,200
6,75.4415,131.4681,804,Clouds,overcast clouds,04n,stations,273.56,269.61,273.56,273.56,1012,99,1012.0,1012.0,227,3.66,171,6.36,,{'all': 100},1716573171,0,32400,0,,200
7,76.4415,132.4681,804,Clouds,overcast clouds,04n,stations,273.51,269.75,273.51,273.51,1012,99,1012.0,1012.0,317,3.4,158,6.42,,{'all': 100},1716573172,0,32400,0,,200
7,77.4415,133.4681,804,Clouds,overcast clouds,04n,stations,272.43,267.44,272.43,272.43,1013,95,1013.0,1013.0,10000,4.82,56,7.42,,{'all': 100},1716573173,0,32400,0,,200
1,78.4415,134.4681,804,Clouds,overcast clouds,04n,stations,271.04,266.99,271.04,271.04,1014,83,1014.0,1014.0,10000,3.13,39,4.13,,{'all': 86},1716573174,0,32400,0,,200
6,79.4415,135.4681,803,Clouds,broken clouds,04n,stations,269.35,269.35,269.35,269.35,1015,83,1015.0,1015.0,10000,0.94,333,1.13,,{'all': 77},1716573174,0,32400,0,,200
7,80.4415,136.4681,803,Clouds,broken clouds,04n,stations,269.16,265.13,269.16,269.16,1014,81,1014.0,1014.0,10000,2.74,244,3.91,,{'all': 77},1716573176,0,32400,0,,200
2,81.4415,137.4681,804,Clouds,overcast clouds,04n,stations,268.58,263.02,268.58,268.58,1013,85,1013.0,1013.0,10000,4.29,230,7.43,,{'all': 88},1716573177,0,32400,0,,200
8,82.4415,138.4681,804,Clouds,overcast clouds,04n,stations,267.93,261.73,267.93,267.93,1012,84,1012.0,1012.0,10000,4.96,221,8.73,,{'all': 98},1716573178,0,32400,0,,200
10,83.4415,139.4681,804,Clouds,overcast clouds,04n,stations,267.45,260.6,267.45,267.45,1010,84,1010.0,1010.0,10000,5.77,213,10.08,,{'all': 100},1716573180,0,32400,0,,200
9,84.4415,140.4681,804,Clouds,overcast clouds,04n,stations,266.92,259.92,266.92,266.92,1009,86,1009.0,1009.0,10000,5.88,214,10.38,,{'all': 100},1716573182,0,32400,0,,200
7,85.4415,141.4681,804,Clouds,overcast clouds,04n,stations,267.58,260.58,267.58,267.58,1007,89,1007.0,1007.0,10000,6.48,203,11.22,,{'all': 100},1716573183,0,32400,0,,200
5,86.4415,142.4681,804,Clouds,overcast clouds,04n,stations,267.15,260.15,267.15,267.15,1005,86,1005.0,1005.0,10000,5.93,204,10.58,,{'all': 100},1716573184,0,32400,0,,200
3,87.4415,143.4681,804,Clouds,overcast clouds,04n,stations,267.56,260.56,267.56,267.56,1004,87,1004.0,1004.0,10000,6.07,210,9.99,,{'all': 89},1716573185,0,36000,0,,200
10,88.4415,144.4681,803,Clouds,broken clouds,04n,stations,269.34,262.68,269.34,269.34,1002,88,1002.0,1002.0,10000,6.34,213,9.08,,{'all': 84},1716573186,0,36000,0,,200
2,89.4415,145.4681,600,Snow,light snow,13n,stations,272.49,266.08,272.49,272.49,1000,95,1000.0,1000.0,3841,7.72,175,11.33,,{'all': 100},1716573188,0,36000,0,,200
8,87.4415,146.4681,804,Clouds,overcast clouds,04n,stations,268.17,261.36,268.17,268.17,1004,88,1004.0,1004.0,10000,6.04,217,9.92,,{'all': 100},1716573189,0,36000,0,,200
2,85.4415,147.4681,804,Clouds,overcast clouds,04n,stations,268.77,262.57,268.77,268.77,1007,86,1007.0,1007.0,10000,5.29,216,9.71,,{'all': 100},1716573190,0,36000,0,,200
